Sr No	Rating Symbol	Make	Model	Type	Year	CC	MSRP	Eff Date	Rn Date
3300	ENDURO	HONDA	XR100RW	MC	1998	100	625	1-Jan-00	1-Jan-00
3301	ENDURO	HONDA	XR100RX	MC	1999	99	665	1-Jan-00	1-Jan-00
3302	ENDURO	HONDA	XR100RY	MC	2000	99	725	1-Jan-00	1-Jan-00
3303	ENDURO	HONDA	XR200	MC	1982	195	0	1-Jan-00	1-Jan-00
3304	ENDURO	HONDA	XR200	MC	1983	195	0	1-Jan-00	1-Jan-00
3305	ENDURO	HONDA	XR200	MC	1984	195	0	1-Jan-00	1-Jan-00
3306	ENDURO	HONDA	XR200	MC	1993	200	420	1-Jan-00	1-Jan-00
3307	ENDURO	HONDA	XR200R	MC	1981	195	0	1-Jan-00	1-Jan-00
3308	ENDURO	HONDA	XR200R	MC	1982	195	0	1-Jan-00	1-Jan-00
3309	ENDURO	HONDA	XR200R	MC	1983	195	0	1-Jan-00	1-Jan-00
3310	ENDURO	HONDA	XR200R	MC	1984	199	0	1-Jan-00	1-Jan-00
3311	ENDURO	HONDA	XR200R	MC	1985	199	0	1-Jan-00	1-Jan-00
3312	ENDURO	HONDA	XR200R	MC	1986	195	0	1-Jan-00	1-Jan-00
3313	ENDURO	HONDA	XR200R	MC	1988	194	0	1-Jan-00	1-Jan-00
3314	ENDURO	HONDA	XR200R	MC	1990	200	0	1-Jan-00	1-Jan-00
3315	ENDURO	HONDA	XR200R	MC	1995	200	625	1-Jan-00	1-Jan-00
3316	ENDURO	HONDA	XR200R1	MC	2001	195	1335	1-Jan-00	1-Jan-00
3317	ENDURO	HONDA	XR200R2	MC	2002	195	1420	1-Jan-00	1-Jan-00
3318	ENDURO	HONDA	XR200RH	MC	1987	194	0	1-Jan-00	1-Jan-00
3319	ENDURO	HONDA	XR200RM	MC	1991	200	335	1-Jan-00	1-Jan-00
3320	ENDURO	HONDA	XR200RR	MC	1994	200	480	1-Jan-00	1-Jan-00
3321	ENDURO	HONDA	XR200RS	MC	1995	200	625	1-Jan-00	1-Jan-00
3322	ENDURO	HONDA	XR200RT	MC	1996	195	780	1-Jan-00	1-Jan-00
3323	ENDURO	HONDA	XR200RV	MC	1997	195	850	1-Jan-00	1-Jan-00
3324	ENDURO	HONDA	XR200RW	MC	1998	200	910	1-Jan-00	1-Jan-00
3325	ENDURO	HONDA	XR200RX	MC	1999	195	985	1-Jan-00	1-Jan-00
3326	ENDURO	HONDA	XR200RY	MC	2000	195	1085	1-Jan-00	1-Jan-00
3327	ENDURO	HONDA	XR250LT	MC	1996	249	1050	1-Jan-00	1-Jan-00
3328	ENDURO	HONDA	XR250R	MC	1981	249	0	1-Jan-00	1-Jan-00
3329	ENDURO	HONDA	XR250R	MC	1982	249	0	1-Jan-00	1-Jan-00
3330	ENDURO	HONDA	XR250R	MC	1984	249	0	1-Jan-00	1-Jan-00
3331	ENDURO	HONDA	XR250R	MC	1985	249	0	1-Jan-00	1-Jan-00
3332	ENDURO	HONDA	XR250R	MC	1986	249	0	1-Jan-00	1-Jan-00
3333	ENDURO	HONDA	XR250R	MC	1988	249	290	1-Jan-00	1-Jan-00
3334	ENDURO	HONDA	XR250R	MC	1990	250	350	1-Jan-00	1-Jan-00
3335	ENDURO	HONDA	XR250R	MC	1995	250	820	1-Jan-00	1-Jan-00
3336	ENDURO	HONDA	XR250R1	MC	2001	249	1890	1-Jan-00	1-Jan-00
3337	ENDURO	HONDA	XR250R2	MC	2002	249	2105	1-Jan-00	1-Jan-00
3338	ENDURO	HONDA	XR250R3	MC	2003	249	2690	1-Jan-00	1-Jan-00
3339	ENDURO	HONDA	XR250R4	MC	2004	249	0	1-Jan-00	1-Jan-00
3340	ENDURO	HONDA	XR250RH	MC	1987	249	0	1-Jan-00	1-Jan-00
3341	ENDURO	HONDA	XR250RK	MC	1989	250	305	1-Jan-00	1-Jan-00
3342	ENDURO	HONDA	XR250RM	MC	1991	250	405	1-Jan-00	1-Jan-00
3343	ENDURO	HONDA	XR250RN	MC	1992	250	475	1-Jan-00	1-Jan-00
3344	ENDURO	HONDA	XR250RP	MC	1993	250	550	1-Jan-00	1-Jan-00
3345	ENDURO	HONDA	XR250RR	MC	1994	250	630	1-Jan-00	1-Jan-00
3346	ENDURO	HONDA	XR250RS	MC	1995	250	830	1-Jan-00	1-Jan-00
3347	ENDURO	HONDA	XR250RT	MC	1996	249	1085	1-Jan-00	1-Jan-00
3348	ENDURO	HONDA	XR250RV	MC	1997	249	1220	1-Jan-00	1-Jan-00
3349	ENDURO	HONDA	XR250RW	MC	1998	250	1310	1-Jan-00	1-Jan-00
3350	ENDURO	HONDA	XR250RX	MC	1999	249	1395	1-Jan-00	1-Jan-00
3351	ENDURO	HONDA	XR250RY	MC	2000	249	1535	1-Jan-00	1-Jan-00
3352	ENDURO	HONDA	XR350R	MC	1983	339	0	1-Jan-00	1-Jan-00
3353	ENDURO	HONDA	XR350R	MC	1984	339	0	1-Jan-00	1-Jan-00
3354	ENDURO	HONDA	XR350R	MC	1985	353	0	1-Jan-00	1-Jan-00
3355	ENDURO	HONDA	XR400R1	MC	2001	397	2245	1-Jan-00	1-Jan-00
3356	ENDURO	HONDA	XR400R2	MC	2002	397	2380	1-Jan-00	1-Jan-00
3357	ENDURO	HONDA	XR400R3	MC	2003	397	3035	1-Jan-00	1-Jan-00
3358	ENDURO	HONDA	XR400R4	MC	2004	397	0	1-Jan-00	1-Jan-00
3359	ENDURO	HONDA	XR400RT	MC	1996	397	1235	1-Jan-00	1-Jan-00
3360	ENDURO	HONDA	XR400RV	MC	1997	397	1370	1-Jan-00	1-Jan-00
3361	ENDURO	HONDA	XR400RW	MC	1998	400	1465	1-Jan-00	1-Jan-00
3362	ENDURO	HONDA	XR400RX	MC	1999	397	1645	1-Jan-00	1-Jan-00
3363	ENDURO	HONDA	XR400RY	MC	2000	397	1800	1-Jan-00	1-Jan-00
3364	ENDURO	HONDA	XR500R	MC	1981	498	0	1-Jan-00	1-Jan-00
3365	ENDURO	HONDA	XR500R	MC	1982	498	0	1-Jan-00	1-Jan-00
3366	ENDURO	HONDA	XR500R	MC	1983	498	0	1-Jan-00	1-Jan-00
3367	ENDURO	HONDA	XR500R	MC	1984	498	0	1-Jan-00	1-Jan-00
3368	ENDURO	HONDA	XR50R1	MC	2001	49	535	1-Jan-00	1-Jan-00
3369	ENDURO	HONDA	XR50R2	MC	2002	49	565	1-Jan-00	1-Jan-00
3370	ENDURO	HONDA	XR50R3	MC	2003	49	605	1-Jan-00	1-Jan-00
3371	ENDURO	HONDA	XR50RY	MC	2000	49	430	1-Jan-00	1-Jan-00
3372	ENDURO	HONDA	XR600R	MC	1986	591	0	1-Jan-00	1-Jan-00
3373	ENDURO	HONDA	XR600R	MC	1988	591	340	1-Jan-00	1-Jan-00
3374	ENDURO	HONDA	XR600R	MC	1990	600	400	1-Jan-00	1-Jan-00
3375	ENDURO	HONDA	XR600R	MC	1995	600	970	1-Jan-00	1-Jan-00
3376	ENDURO	HONDA	XR600RH	MC	1987	591	290	1-Jan-00	1-Jan-00
3377	ENDURO	HONDA	XR600RK	MC	1989	600	370	1-Jan-00	1-Jan-00
3378	ENDURO	HONDA	XR600RM	MC	1991	600	495	1-Jan-00	1-Jan-00
3379	ENDURO	HONDA	XR600RN	MC	1992	600	565	1-Jan-00	1-Jan-00
3380	ENDURO	HONDA	XR600RP	MC	1993	600	665	1-Jan-00	1-Jan-00
3381	ENDURO	HONDA	XR600RR	MC	1994	600	760	1-Jan-00	1-Jan-00
3382	ENDURO	HONDA	XR600RS	MC	1995	600	970	1-Jan-00	1-Jan-00
3383	ENDURO	HONDA	XR600RT	MC	1996	591	1205	1-Jan-00	1-Jan-00
3384	ENDURO	HONDA	XR600RV	MC	1997	591	1340	1-Jan-00	1-Jan-00
3385	ENDURO	HONDA	XR600RW	MC	1998	600	1440	1-Jan-00	1-Jan-00
3386	ENDURO	HONDA	XR600RY	MC	2000	591	1770	1-Jan-00	1-Jan-00
3387	ENDURO	HONDA	XR650	MC	2009	644	1	1-Jan-00	1-Jan-00
3388	ENDURO	HONDA	XR650L	MC	2008	644	1	1-Jan-00	1-Jan-00
3389	ENDURO	HONDA	XR650L	MC	2012	644	1	1-Jan-00	1-Jan-00
3390	ENDURO	HONDA	XR650L6	MC	2006	644	1	1-Jan-00	1-Jan-00
3391	ENDURO	HONDA	XR650LT	MC	1996	644	1285	1-Jan-00	1-Jan-00
3392	ENDURO	HONDA	XR650LV	MC	1997	644	1430	1-Jan-00	1-Jan-00
3393	ENDURO	HONDA	XR650LW	MC	1998	650	1535	1-Jan-00	1-Jan-00
3394	ENDURO	HONDA	XR650R1	MC	2001	649	2540	1-Jan-00	1-Jan-00
3395	ENDURO	HONDA	XR650R2	MC	2002	649	2690	1-Jan-00	1-Jan-00
3396	ENDURO	HONDA	XR650R3	MC	2003	649	3435	1-Jan-00	1-Jan-00
3397	ENDURO	HONDA	XR650R4	MC	2004	649	0	1-Jan-00	1-Jan-00
3398	ENDURO	HONDA	XR650R5	MC	2005	649	1	1-Jan-00	1-Jan-00
3399	ENDURO	HONDA	XR650RY	MC	2000	649	1940	1-Jan-00	1-Jan-00
3400	ENDURO	HONDA	XR70R1	MC	2001	72	665	1-Jan-00	1-Jan-00
3401	ENDURO	HONDA	XR70R2	MC	2002	72	690	1-Jan-00	1-Jan-00
3402	ENDURO	HONDA	XR70R3	MC	2003	72	770	1-Jan-00	1-Jan-00
3403	ENDURO	HONDA	XR70RV	MC	1997	72	435	1-Jan-00	1-Jan-00
3404	ENDURO	HONDA	XR70RW	MC	1998	70	465	1-Jan-00	1-Jan-00
3405	ENDURO	HONDA	XR70RX	MC	1999	72	490	1-Jan-00	1-Jan-00
3406	ENDURO	HONDA	XR70RY	MC	2000	72	525	1-Jan-00	1-Jan-00
3407	ENDURO	HONDA	XR80	MC	1982	80	0	1-Jan-00	1-Jan-00
3408	ENDURO	HONDA	XR80	MC	1983	80	0	1-Jan-00	1-Jan-00
3409	ENDURO	HONDA	XR80	MC	1984	80	0	1-Jan-00	1-Jan-00
3410	ENDURO	HONDA	XR80R	MC	1985	80	0	1-Jan-00	1-Jan-00
3411	ENDURO	HONDA	XR80R	MC	1986	80	0	1-Jan-00	1-Jan-00
3412	ENDURO	HONDA	XR80R	MC	1988	80	0	1-Jan-00	1-Jan-00
3413	ENDURO	HONDA	XR80R	MC	1990	80	0	1-Jan-00	1-Jan-00
3414	ENDURO	HONDA	XR80R	MC	1994	80	335	1-Jan-00	1-Jan-00
3415	ENDURO	HONDA	XR80R	MC	1995	80	395	1-Jan-00	1-Jan-00
3416	ENDURO	HONDA	XR80R1	MC	2001	80	815	1-Jan-00	1-Jan-00
3417	ENDURO	HONDA	XR80R2	MC	2002	80	855	1-Jan-00	1-Jan-00
3418	ENDURO	HONDA	XR80R3	MC	2003	80	990	1-Jan-00	1-Jan-00
3419	ENDURO	HONDA	XR80RH	MC	1987	79	0	1-Jan-00	1-Jan-00
3420	ENDURO	HONDA	XR80RM	MC	1991	80	0	1-Jan-00	1-Jan-00
3421	ENDURO	HONDA	XR80RP	MC	1993	80	0	1-Jan-00	1-Jan-00
3422	ENDURO	HONDA	XR80RS	MC	1995	80	395	1-Jan-00	1-Jan-00
3423	ENDURO	HONDA	XR80RT	MC	1996	80	480	1-Jan-00	1-Jan-00
3424	ENDURO	HONDA	XR80RV	MC	1997	80	540	1-Jan-00	1-Jan-00
3425	ENDURO	HONDA	XR80RW	MC	1998	80	575	1-Jan-00	1-Jan-00
3426	ENDURO	HONDA	XR80RX	MC	1999	80	605	1-Jan-00	1-Jan-00
3427	ENDURO	HONDA	XR80RY	MC	2000	80	655	1-Jan-00	1-Jan-00
3428	ENDURO	HONDA	Z50R	MC	1986	49	0	1-Jan-00	1-Jan-00
3429	ENDURO	HONDA	Z50R	MC	1988	49	0	1-Jan-00	1-Jan-00
3430	ENDURO	HONDA	Z50R	MC	1993	50	0	1-Jan-00	1-Jan-00
3431	ENDURO	HONDA	Z50R	MC	1994	50	0	1-Jan-00	1-Jan-00
3432	ENDURO	HONDA	Z50R	MC	1995	50	280	1-Jan-00	1-Jan-00
3433	ENDURO	HONDA	Z50RD/Z50 LTD ED	MC	1986	49	0	1-Jan-00	1-Jan-00
3434	ENDURO	HONDA	Z50RH	MC	1987	49	0	1-Jan-00	1-Jan-00
3435	ENDURO	HONDA	Z50RK	MC	1989	50	0	1-Jan-00	1-Jan-00
3436	ENDURO	HONDA	Z50RM	MC	1991	50	0	1-Jan-00	1-Jan-00
3437	ENDURO	HONDA	Z50RN	MC	1992	50	0	1-Jan-00	1-Jan-00
3438	ENDURO	HONDA	Z50RT	MC	1996	49	320	1-Jan-00	1-Jan-00
3439	ENDURO	HONDA	Z50RV	MC	1997	49	360	1-Jan-00	1-Jan-00
3440	ENDURO	HONDA	Z50RW	MC	1998	50	385	1-Jan-00	1-Jan-00
3441	ENDURO	HONDA	Z50RX	MC	1999	49	405	1-Jan-00	1-Jan-00
3442	ENDURO	HUSABERG	350E	MC	1991	349	625	1-Jan-00	1-Jan-00
3443	ENDURO	HUSABERG	350E	MC	1992	349	815	1-Jan-00	1-Jan-00
3444	ENDURO	HUSABERG	350E	MC	1993	349	1020	1-Jan-00	1-Jan-00
3445	ENDURO	HUSABERG	350E	MC	1994	349	1230	1-Jan-00	1-Jan-00
3446	ENDURO	HUSABERG	501E	MC	1990	501	500	1-Jan-00	1-Jan-00
3447	ENDURO	HUSABERG	501E	MC	1991	501	690	1-Jan-00	1-Jan-00
3448	ENDURO	HUSABERG	501E	MC	1992	501	855	1-Jan-00	1-Jan-00
3449	ENDURO	HUSABERG	501E	MC	1993	501	1070	1-Jan-00	1-Jan-00
3450	ENDURO	HUSABERG	501E	MC	1994	501	1265	1-Jan-00	1-Jan-00
3451	ENDURO	HUSABERG	600E	MC	1993	595	1090	1-Jan-00	1-Jan-00
3452	ENDURO	HUSABERG	600E	MC	1994	595	1290	1-Jan-00	1-Jan-00
3453	ENDURO	HUSABERG	FE 390 E	MC	2011	393	1	1-Jan-00	1-Jan-00
3454	ENDURO	HUSABERG	FE350	MC	1995	349	1420	1-Jan-00	1-Jan-00
3455	ENDURO	HUSABERG	FE350	MC	1996	350	1945	1-Jan-00	1-Jan-00
3456	ENDURO	HUSABERG	FE350 E	MC	1996	350	2065	1-Jan-00	1-Jan-00
3457	ENDURO	HUSABERG	FE390 E	MC	2010	393	1	1-Jan-00	1-Jan-00
3458	ENDURO	HUSABERG	FE400	MC	1996	400	1975	1-Jan-00	1-Jan-00
3459	ENDURO	HUSABERG	FE400 E	MC	1996	400	2090	1-Jan-00	1-Jan-00
3460	ENDURO	HUSABERG	FE400 E	MC	2001	399	3205	1-Jan-00	1-Jan-00
3461	ENDURO	HUSABERG	FE400 E	MC	2002	399	3385	1-Jan-00	1-Jan-00
3462	ENDURO	HUSABERG	FE450 E	MC	2010	449	1	1-Jan-00	1-Jan-00
3463	ENDURO	HUSABERG	FE450 E	MC	2011	449	1	1-Jan-00	1-Jan-00
3464	ENDURO	HUSABERG	FE501	MC	1995	501	1465	1-Jan-00	1-Jan-00
3465	ENDURO	HUSABERG	FE501	MC	1996	501	2020	1-Jan-00	1-Jan-00
3466	ENDURO	HUSABERG	FE501 E	MC	1996	501	2110	1-Jan-00	1-Jan-00
3467	ENDURO	HUSABERG	FE501 E	MC	2001	501	3340	1-Jan-00	1-Jan-00
3468	ENDURO	HUSABERG	FE501 E	MC	2002	501	3540	1-Jan-00	1-Jan-00
3469	ENDURO	HUSABERG	FE570 E	MC	2010	565	1	1-Jan-00	1-Jan-00
3470	ENDURO	HUSABERG	FE600	MC	1995	595	1485	1-Jan-00	1-Jan-00
3471	ENDURO	HUSABERG	FE600	MC	1996	595	2045	1-Jan-00	1-Jan-00
3472	ENDURO	HUSABERG	FE600 E	MC	1996	595	2135	1-Jan-00	1-Jan-00
3473	ENDURO	HUSABERG	FE650 E	MC	2001	644	3480	1-Jan-00	1-Jan-00
3474	ENDURO	HUSABERG	FE650 E	MC	2002	644	3685	1-Jan-00	1-Jan-00
3475	ENDURO	HUSABERG	FE650 E	MC	2008	628	1	1-Jan-00	1-Jan-00
3476	ENDURO	HUSABERG	FS450E	MC	2005	449	1	1-Jan-00	1-Jan-00
3477	ENDURO	HUSABERG	TE 250	MC	2013	249	1	1-Jan-00	1-Jan-00
3478	ENDURO	HUSABERG	TE 300	MC	2014	293	1	1-Jan-00	1-Jan-00
3479	ENDURO	HUSABERG	TE300	MC	2012	293	1	1-Jan-00	1-Jan-00
3480	ENDURO	HUSQUARNA	TE450	MC	2006	450	0	1-Jan-00	1-Jan-00
3481	ENDURO	HUSQUVARNA	TE449	MC	2013	449	1	1-Jan-00	1-Jan-00
3482	ENDURO	HUSQUVARNA	WR150	MC	2011	144	1	1-Jan-00	1-Jan-00
3483	ENDURO	HUSQVARNA	125WR	MC	1982	124	0	1-Jan-00	1-Jan-00
3484	ENDURO	HUSQVARNA	125WR	MC	1983	124	0	1-Jan-00	1-Jan-00
3485	ENDURO	HUSQVARNA	125WR	MC	1984	124	0	1-Jan-00	1-Jan-00
3486	ENDURO	HUSQVARNA	125WR	MC	1985	124	0	1-Jan-00	1-Jan-00
3487	ENDURO	HUSQVARNA	125WR	MC	1986	124	0	1-Jan-00	1-Jan-00
3488	ENDURO	HUSQVARNA	125WXC	MC	1992	124	500	1-Jan-00	1-Jan-00
3489	ENDURO	HUSQVARNA	125WXC	MC	1996	124	945	1-Jan-00	1-Jan-00
3490	ENDURO	HUSQVARNA	125WXE	MC	1994	124	690	1-Jan-00	1-Jan-00
3491	ENDURO	HUSQVARNA	125WXE	MC	1995	124	880	1-Jan-00	1-Jan-00
3492	ENDURO	HUSQVARNA	250WR	MC	1982	245	0	1-Jan-00	1-Jan-00
3493	ENDURO	HUSQVARNA	250WR	MC	1983	245	0	1-Jan-00	1-Jan-00
3494	ENDURO	HUSQVARNA	250WR	MC	1984	245	0	1-Jan-00	1-Jan-00
3495	ENDURO	HUSQVARNA	250WR	MC	1985	245	0	1-Jan-00	1-Jan-00
3496	ENDURO	HUSQVARNA	250WR	MC	1986	245	285	1-Jan-00	1-Jan-00
3497	ENDURO	HUSQVARNA	250WR	MC	1987	246	335	1-Jan-00	1-Jan-00
3498	ENDURO	HUSQVARNA	250WR	MC	1988	246	415	1-Jan-00	1-Jan-00
3499	ENDURO	HUSQVARNA	250WRX	MC	1985	245	0	1-Jan-00	1-Jan-00
3500	ENDURO	HUSQVARNA	250WXC	MC	1992	249	625	1-Jan-00	1-Jan-00
3501	ENDURO	HUSQVARNA	250WXC	MC	1993	249	700	1-Jan-00	1-Jan-00
3502	ENDURO	HUSQVARNA	250WXC	MC	1996	249	1125	1-Jan-00	1-Jan-00
3503	ENDURO	HUSQVARNA	250WXE	MC	1994	249	840	1-Jan-00	1-Jan-00
3504	ENDURO	HUSQVARNA	250WXE	MC	1995	249	1065	1-Jan-00	1-Jan-00
3505	ENDURO	HUSQVARNA	350WXC	MC	1992	349	685	1-Jan-00	1-Jan-00
3506	ENDURO	HUSQVARNA	350WXC	MC	1993	349	775	1-Jan-00	1-Jan-00
3507	ENDURO	HUSQVARNA	350WXE	MC	1994	349	910	1-Jan-00	1-Jan-00
3508	ENDURO	HUSQVARNA	350WXE	MC	1995	349	1170	1-Jan-00	1-Jan-00
3509	ENDURO	HUSQVARNA	360WXC	MC	1992	348	655	1-Jan-00	1-Jan-00
3510	ENDURO	HUSQVARNA	360WXC	MC	1993	348	760	1-Jan-00	1-Jan-00
3511	ENDURO	HUSQVARNA	360WXC	MC	1996	348	1225	1-Jan-00	1-Jan-00
3512	ENDURO	HUSQVARNA	360WXE	MC	1994	348	860	1-Jan-00	1-Jan-00
3513	ENDURO	HUSQVARNA	360WXE	MC	1995	348	1125	1-Jan-00	1-Jan-00
3514	ENDURO	HUSQVARNA	400WR	MC	1984	395	0	1-Jan-00	1-Jan-00
3515	ENDURO	HUSQVARNA	400WR	MC	1985	395	0	1-Jan-00	1-Jan-00
3516	ENDURO	HUSQVARNA	400WR	MC	1986	395	295	1-Jan-00	1-Jan-00
3517	ENDURO	HUSQVARNA	410WXC	MC	1996	399	1290	1-Jan-00	1-Jan-00
3518	ENDURO	HUSQVARNA	420 AUTOMATIC	MC	1982	412	0	1-Jan-00	1-Jan-00
3519	ENDURO	HUSQVARNA	430AE	MC	1986	430	300	1-Jan-00	1-Jan-00
3520	ENDURO	HUSQVARNA	430AE	MC	1987	430	370	1-Jan-00	1-Jan-00
3521	ENDURO	HUSQVARNA	430AE	MC	1988	430	435	1-Jan-00	1-Jan-00
3522	ENDURO	HUSQVARNA	430WR	MC	1982	430	0	1-Jan-00	1-Jan-00
3523	ENDURO	HUSQVARNA	430WR	MC	1983	430	0	1-Jan-00	1-Jan-00
3524	ENDURO	HUSQVARNA	430WR	MC	1987	430	350	1-Jan-00	1-Jan-00
3525	ENDURO	HUSQVARNA	430WR	MC	1988	430	450	1-Jan-00	1-Jan-00
3526	ENDURO	HUSQVARNA	500AE	MC	1985	488	0	1-Jan-00	1-Jan-00
3527	ENDURO	HUSQVARNA	500WR	MC	1984	488	0	1-Jan-00	1-Jan-00
3528	ENDURO	HUSQVARNA	510TE	MC	1985	503	0	1-Jan-00	1-Jan-00
3529	ENDURO	HUSQVARNA	510TE	MC	1986	503	295	1-Jan-00	1-Jan-00
3530	ENDURO	HUSQVARNA	510TE	MC	1987	503	375	1-Jan-00	1-Jan-00
3531	ENDURO	HUSQVARNA	510TE	MC	1988	503	520	1-Jan-00	1-Jan-00
3532	ENDURO	HUSQVARNA	610WXC	MC	1992	577	735	1-Jan-00	1-Jan-00
3533	ENDURO	HUSQVARNA	610WXC	MC	1993	577	840	1-Jan-00	1-Jan-00
3534	ENDURO	HUSQVARNA	610WXC	MC	1996	577	1435	1-Jan-00	1-Jan-00
3535	ENDURO	HUSQVARNA	610WXE	MC	1994	577	980	1-Jan-00	1-Jan-00
3536	ENDURO	HUSQVARNA	610WXE	MC	1995	577	1230	1-Jan-00	1-Jan-00
3537	ENDURO	HUSQVARNA	FE501S	MC	2015	510	1	1-Jan-00	1-Jan-00
3538	ENDURO	HUSQVARNA	SM510	MC	2007	501	1	1-Jan-00	1-Jan-00
3539	ENDURO	HUSQVARNA	SM510	MC	2010	501	1	1-Jan-00	1-Jan-00
3540	ENDURO	HUSQVARNA	SMR510	MC	2006	501	0	1-Jan-00	1-Jan-00
3541	ENDURO	HUSQVARNA	TE	MC	2006	249	0	1-Jan-00	1-Jan-00
3542	ENDURO	HUSQVARNA	TE 310	MC	2009	298	1	1-Jan-00	1-Jan-00
3543	ENDURO	HUSQVARNA	TE 310	MC	2010	298	1	1-Jan-00	1-Jan-00
3544	ENDURO	HUSQVARNA	TE 450	MC	2010	449	1	1-Jan-00	1-Jan-00
3545	ENDURO	HUSQVARNA	TE 511	MC	2011	477	1	1-Jan-00	1-Jan-00
3546	ENDURO	HUSQVARNA	TE-510	MC	2006	501	0	1-Jan-00	1-Jan-00
3547	ENDURO	HUSQVARNA	TE250	MC	2002	249	2940	1-Jan-00	1-Jan-00
3548	ENDURO	HUSQVARNA	TE250	MC	2004	249	0	1-Jan-00	1-Jan-00
3549	ENDURO	HUSQVARNA	TE250	MC	2005	249	0	1-Jan-00	1-Jan-00
3550	ENDURO	HUSQVARNA	TE250	MC	2007	250	1	1-Jan-00	1-Jan-00
3551	ENDURO	HUSQVARNA	TE250	MC	2008	250	1	1-Jan-00	1-Jan-00
3552	ENDURO	HUSQVARNA	TE250	MC	2009	250	1	1-Jan-00	1-Jan-00
3553	ENDURO	HUSQVARNA	TE250	MC	2010	250	1	1-Jan-00	1-Jan-00
3554	ENDURO	HUSQVARNA	TE250	MC	2011	249	1	1-Jan-00	1-Jan-00
3555	ENDURO	HUSQVARNA	TE250	MC	2014	249	1	1-Jan-00	1-Jan-00
3556	ENDURO	HUSQVARNA	TE300	MC	2014	293	1	1-Jan-00	1-Jan-00
3557	ENDURO	HUSQVARNA	TE300	MC	2015	293	1	1-Jan-00	1-Jan-00
3558	ENDURO	HUSQVARNA	TE310	MC	2006	302	1	1-Jan-00	1-Jan-00
3559	ENDURO	HUSQVARNA	TE310	MC	2011	297	1	1-Jan-00	1-Jan-00
3560	ENDURO	HUSQVARNA	TE310	MC	2012	298	1	1-Jan-00	1-Jan-00
3561	ENDURO	HUSQVARNA	TE310	MC	2012	302	1	1-Jan-00	1-Jan-00
3562	ENDURO	HUSQVARNA	TE310	MC	2013	302	1	1-Jan-00	1-Jan-00
3563	ENDURO	HUSQVARNA	TE310	MC	2014	302	1	1-Jan-00	1-Jan-00
3564	ENDURO	HUSQVARNA	TE400	MC	2001	400	2620	1-Jan-00	1-Jan-00
3565	ENDURO	HUSQVARNA	TE410	MC	1998	399	1890	1-Jan-00	1-Jan-00
3566	ENDURO	HUSQVARNA	TE410	MC	1999	399	2010	1-Jan-00	1-Jan-00
3567	ENDURO	HUSQVARNA	TE410	MC	2000	399	2270	1-Jan-00	1-Jan-00
3568	ENDURO	HUSQVARNA	TE449	MC	2011	449	1	1-Jan-00	1-Jan-00
3569	ENDURO	HUSQVARNA	TE449	MC	2012	449	1	1-Jan-00	1-Jan-00
3570	ENDURO	HUSQVARNA	TE450	MC	2002	449	3125	1-Jan-00	1-Jan-00
3571	ENDURO	HUSQVARNA	TE450	MC	2004	449	0	1-Jan-00	1-Jan-00
3572	ENDURO	HUSQVARNA	TE450	MC	2005	449	0	1-Jan-00	1-Jan-00
3573	ENDURO	HUSQVARNA	TE450	MC	2006	449	0	1-Jan-00	1-Jan-00
3574	ENDURO	HUSQVARNA	TE450	MC	2007	449	1	1-Jan-00	1-Jan-00
3575	ENDURO	HUSQVARNA	TE450	MC	2009	449	1	1-Jan-00	1-Jan-00
3576	ENDURO	HUSQVARNA	TE510	MC	2006	501	0	1-Jan-00	1-Jan-00
3577	ENDURO	HUSQVARNA	TE510	MC	2007	501	1	1-Jan-00	1-Jan-00
3578	ENDURO	HUSQVARNA	TE510	MC	2008	501	1	1-Jan-00	1-Jan-00
3579	ENDURO	HUSQVARNA	TE510	MC	2009	501	1	1-Jan-00	1-Jan-00
3580	ENDURO	HUSQVARNA	TE510	MC	2010	501	1	1-Jan-00	1-Jan-00
3581	ENDURO	HUSQVARNA	TE511	MC	2012	477	1	1-Jan-00	1-Jan-00
3582	ENDURO	HUSQVARNA	TE511	MC	2013	477	1	1-Jan-00	1-Jan-00
3583	ENDURO	HUSQVARNA	TE511	MC	2014	449	1	1-Jan-00	1-Jan-00
3584	ENDURO	HUSQVARNA	TE570	MC	2001	577	2720	1-Jan-00	1-Jan-00
3585	ENDURO	HUSQVARNA	TE570	MC	2002	577	3030	1-Jan-00	1-Jan-00
3586	ENDURO	HUSQVARNA	TE610	MC	1998	577	1975	1-Jan-00	1-Jan-00
3587	ENDURO	HUSQVARNA	TE610	MC	1999	577	2095	1-Jan-00	1-Jan-00
3588	ENDURO	HUSQVARNA	TE610	MC	2000	577	2345	1-Jan-00	1-Jan-00
3589	ENDURO	HUSQVARNA	TE630	MC	2011	600	1	1-Jan-00	1-Jan-00
3590	ENDURO	HUSQVARNA	TXC 250	MC	2009	250	1	1-Jan-00	1-Jan-00
3591	ENDURO	HUSQVARNA	TXC 310	MC	2013	302	1	1-Jan-00	1-Jan-00
3592	ENDURO	HUSQVARNA	TXC 450	MC	2009	449	1	1-Jan-00	1-Jan-00
3593	ENDURO	HUSQVARNA	TXC 510	MC	2008	501	1	1-Jan-00	1-Jan-00
3594	ENDURO	HUSQVARNA	TXC250	MC	2014	249	1	1-Jan-00	1-Jan-00
3595	ENDURO	HUSQVARNA	WR 125	MC	2012	125	1	1-Jan-00	1-Jan-00
